Company Name,Industry,Symbol,Series,ISIN Code,Ticker,sector,industry_group,is_fo_stock,fo_category,Include
Foseco India Limited,Chemicals,FOSECOIND,EQ,,FOSECOIND.NS,Basic Materials,Basic Materials,False,Cash,1
Chemplast Sanmar Limited,Chemicals,CHEMPLASTS,EQ,,CHEMPLASTS.NS,Basic Materials,Basic Materials,False,Cash,1
Sambhv Steel Tubes Limited,Steel,SAMBHV,EQ,,SAMBHV.NS,Basic Materials,Basic Materials,False,Cash,1
Crizac Limited,Consumer Defensive,CRIZAC,EQ,,CRIZAC.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Enviro Infra Engineers Limited,Engineering & Construction,EIEL,EQ,,EIEL.NS,Industrials,Industrials,False,Cash,1
Indo Thai Securities Limited,Capital Markets,INDOTHAI,EQ,,INDOTHAI.NS,Financial Services,Financial Services,False,Cash,1
Ashiana Housing Limited,Real Estate,ASHIANA,EQ,,ASHIANA.NS,Real Estate,Real Estate,False,Cash,1
Kalyani Steels Limited,Steel,KSL,EQ,,KSL.NS,Basic Materials,Basic Materials,False,Cash,1
Cigniti Technologies Limited,Information Technology Services,CIGNITITEC,EQ,,CIGNITITEC.NS,Technology,Technology,False,Cash,1
KNR Constructions Limited,Engineering & Construction,KNRCON,EQ,,KNRCON.NS,Industrials,Industrials,False,Cash,1
Anand Rathi Share and Stock Brokers Limited,Financial Services,ARSSBL,EQ,,ARSSBL.NS,Financial Services,Financial Services,False,Cash,1
Aye Finance Limited,Credit Services,AYE,EQ,,AYE.NS,Financial Services,Financial Services,False,Cash,1
HeidelbergCement India Limited,Building Materials,HEIDELBERG,EQ,,HEIDELBERG.NS,Basic Materials,Basic Materials,False,Cash,1
Shivalik Bimetal Controls Limited,Metal Fabrication,SBCL,EQ,,SBCL.NS,Industrials,Industrials,False,Cash,1
R Systems International Limited,Information Technology Services,RSYSTEMS,EQ,,RSYSTEMS.NS,Technology,Technology,False,Cash,1
Raghav Productivity Enhancers Limited,Chemicals,RPEL,EQ,,RPEL.NS,Basic Materials,Basic Materials,False,Cash,1
Pitti Engineering Limited,Metal Fabrication,PITTIENG,EQ,,PITTIENG.NS,Industrials,Industrials,False,Cash,1
Refex Industries Limited,Energy,REFEX,EQ,,REFEX.NS,Energy,Energy,False,Cash,1
RPSG VENTURES LIMITED,Information Technology Services,RPSGVENT,EQ,,RPSGVENT.NS,Technology,Technology,False,Cash,1
Indiqube Spaces Limited,Real Estate Services,INDIQUBE,EQ,,INDIQUBE.NS,Real Estate,Real Estate,False,Cash,1
Interarch Building Solutions Limited,Engineering & Construction,INTERARCH,EQ,,INTERARCH.NS,Industrials,Industrials,False,Cash,1
Orchid Pharma Limited,Drug Manufacturers - Specialty & Generic,ORCHPHARMA,EQ,,ORCHPHARMA.NS,Healthcare,Healthcare,False,Cash,1
Flair Writing Industries Limited,Industrials,FLAIR,EQ,,FLAIR.NS,Industrials,Industrials,False,Cash,1
Kirloskar Industries Limited,Metal Fabrication,KIRLOSIND,EQ,,KIRLOSIND.NS,Industrials,Industrials,False,Cash,1
Shanthi Gears Limited,Specialty Industrial Machinery,SHANTIGEAR,EQ,,SHANTIGEAR.NS,Industrials,Industrials,False,Cash,1
IndoStar Capital Finance Limited,Credit Services,INDOSTAR,EQ,,INDOSTAR.NS,Financial Services,Financial Services,False,Cash,1
Aarti Drugs Limited,Drug Manufacturers - Specialty & Generic,AARTIDRUGS,EQ,,AARTIDRUGS.NS,Healthcare,Healthcare,False,Cash,1
Ideaforge Technology Limited,Technology,IDEAFORGE,EQ,,IDEAFORGE.NS,Technology,Technology,False,Cash,1
OnEMI Technology Solutions Limited,Credit Services,KISSHT,EQ,,KISSHT.NS,Financial Services,Financial Services,False,Cash,1
Fusion Finance Limited,Credit Services,FUSION,EQ,,FUSION.NS,Financial Services,Financial Services,False,Cash,1
Samhi Hotels Limited,Lodging,SAMHI,EQ,,SAMHI.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Rashi Peripherals Limited,Technology,RPTECH,EQ,,RPTECH.NS,Technology,Technology,False,Cash,1
Zaggle Prepaid Ocean Services Limited,Software - Infrastructure,ZAGGLE,EQ,,ZAGGLE.NS,Technology,Technology,False,Cash,1
Ramky Infrastructure Limited,Engineering & Construction,RAMKY,EQ,,RAMKY.NS,Industrials,Industrials,False,Cash,1
ROUTE MOBILE LIMITED,Telecom Services,ROUTE,EQ,,ROUTE.NS,Communication Services,Communication Services,False,Cash,1
West Coast Paper Mills Limited,Basic Materials,WSTCSTPAPR,EQ,,WSTCSTPAPR.NS,Basic Materials,Basic Materials,False,Cash,1
Marathon Nextgen Realty Limited,Real Estate,MARATHON,EQ,,MARATHON.NS,Real Estate,Real Estate,False,Cash,1
Rossell Techsys Limited,Aerospace & Defense,ROSSTECH,EQ,,ROSSTECH.NS,Industrials,Industrials,False,Cash,1
Cyient DLM Limited,Electronic Components,CYIENTDLM,EQ,,CYIENTDLM.NS,Technology,Technology,False,Cash,1
Raymond Limited,Specialty Industrial Machinery,RAYMOND,EQ,,RAYMOND.NS,Industrials,Industrials,False,Cash,1
Kitex Garments Limited,Apparel Manufacturing,KITEX,EQ,,KITEX.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Greenply Industries Limited,Basic Materials,GREENPLY,EQ,,GREENPLY.NS,Basic Materials,Basic Materials,False,Cash,1
Kolte - Patil Developers Limited,Real Estate,KOLTEPATIL,EQ,,KOLTEPATIL.NS,Real Estate,Real Estate,False,Cash,1
Heritage Foods Limited,Packaged Foods,HERITGFOOD,EQ,,HERITGFOOD.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Muthoot Microfin Limited,Credit Services,MUTHOOTMF,EQ,,MUTHOOTMF.NS,Financial Services,Financial Services,False,Cash,1
Balmer Lawrie & Company Limited,Conglomerates,BALMLAWRIE,EQ,,BALMLAWRIE.NS,Industrials,Industrials,False,Cash,1
GRM Overseas Limited,Packaged Foods,GRMOVER,EQ,,GRMOVER.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Quess Corp Limited,Industrials,QUESS,EQ,,QUESS.NS,Industrials,Industrials,False,Cash,1
Bhagiradha Chemicals & Industries Limited,Agricultural Inputs,BHAGCHEM,EQ,,BHAGCHEM.NS,Basic Materials,Basic Materials,False,Cash,1
Steel Strips Wheels Limited,Auto Parts,SSWL,EQ,,SSWL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Vadilal Industries Limited,Packaged Foods,VADILALIND,EQ,,VADILALIND.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
PSP Projects Limited,Engineering & Construction,PSPPROJECT,EQ,,PSPPROJECT.NS,Industrials,Industrials,False,Cash,1
Carraro India Limited,Auto Parts,CARRARO,EQ,,CARRARO.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Sundaram Clayton Limited,Metal Fabrication,SUNCLAY,EQ,,SUNCLAY.NS,Industrials,Industrials,False,Cash,1
Navneet Education Limited,Communication Services,NAVNETEDUL,EQ,,NAVNETEDUL.NS,Communication Services,Communication Services,False,Cash,1
DEE Development Engineers Limited,Metal Fabrication,DEEDEV,EQ,,DEEDEV.NS,Industrials,Industrials,False,Cash,1
Wheels India Limited,Auto Parts,WHEELS,EQ,,WHEELS.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Share India Securities Limited,Capital Markets,SHAREINDIA,EQ,,SHAREINDIA.NS,Financial Services,Financial Services,False,Cash,1
Sandhar Technologies Limited,Auto Parts,SANDHAR,EQ,,SANDHAR.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Marine Electricals (India) Limited,Electrical Equipment & Parts,MARINE,EQ,,MARINE.NS,Industrials,Industrials,False,Cash,1
Hubtown Limited,Real Estate,HUBTOWN,EQ,,HUBTOWN.NS,Real Estate,Real Estate,False,Cash,1
Wonderla Holidays Limited,Consumer Cyclical,WONDERLA,EQ,,WONDERLA.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Hind Rectifiers Limited,Electrical Equipment & Parts,HIRECT,EQ,,HIRECT.NS,Industrials,Industrials,False,Cash,1
Mstc Limited,Conglomerates,MSTCLTD,EQ,,MSTCLTD.NS,Industrials,Industrials,False,Cash,1
JTL INDUSTRIES LIMITED,Steel,JTLIND,EQ,,JTLIND.NS,Basic Materials,Basic Materials,False,Cash,1
Grauer & Weil India Limited,Specialty Chemicals,GRAUWEIL,EQ,,GRAUWEIL.NS,Basic Materials,Basic Materials,False,Cash,1
UFLEX Limited,Consumer Cyclical,UFLEX,EQ,,UFLEX.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Tatva Chintan Pharma Chem Limited,Specialty Chemicals,TATVA,EQ,,TATVA.NS,Basic Materials,Basic Materials,False,Cash,1
Bharat Bijlee Limited,Electrical Equipment & Parts,BBL,EQ,,BBL.NS,Industrials,Industrials,False,Cash,1
Dalmia Bharat Sugar and Industries Limited,Consumer Defensive,DALMIASUG,EQ,,DALMIASUG.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Jindal Poly Films Limited,Consumer Cyclical,JINDALPOLY,EQ,,JINDALPOLY.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Baazar Style Retail Limited,Consumer Cyclical,STYLEBAAZA,EQ,,STYLEBAAZA.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
NRB Bearing Limited,Auto Parts,NRBBEARING,EQ,,NRBBEARING.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Borosil Limited,"Furnishings, Fixtures & Appliances",BOROLTD,EQ,,BOROLTD.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
NOCIL Limited,Specialty Chemicals,NOCIL,EQ,,NOCIL.NS,Basic Materials,Basic Materials,False,Cash,1
Gufic Biosciences Limited,Drug Manufacturers - Specialty & Generic,GUFICBIO,EQ,,GUFICBIO.NS,Healthcare,Healthcare,False,Cash,1
KDDL Limited,Luxury Goods,KDDL,EQ,,KDDL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
TVS Srichakra Limited,Auto Parts,TVSSRICHAK,EQ,,TVSSRICHAK.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Nalwa Sons Investments Limited,Asset Management,NSIL,EQ,,NSIL.NS,Financial Services,Financial Services,False,Cash,1
Kewal Kiran Clothing Limited,Apparel Manufacturing,KKCL,EQ,,KKCL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Rossari Biotech Limited,Specialty Chemicals,ROSSARI,EQ,,ROSSARI.NS,Basic Materials,Basic Materials,False,Cash,1
Indo Tech Transformers Limited,Electrical Equipment & Parts,INDOTECH,EQ,,INDOTECH.NS,Industrials,Industrials,False,Cash,1
Savita Oil Technologies Limited,Specialty Chemicals,SOTL,EQ,,SOTL.NS,Basic Materials,Basic Materials,False,Cash,1
ADF Foods Limited,Packaged Foods,ADFFOODS,EQ,,ADFFOODS.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Gateway Distriparks Limited,Industrials,GATEWAY,EQ,,GATEWAY.NS,Industrials,Industrials,False,Cash,1
Maithan Alloys Limited,Steel,MAITHANALL,EQ,,MAITHANALL.NS,Basic Materials,Basic Materials,False,Cash,1
Polyplex Corporation Limited,Specialty Chemicals,POLYPLEX,EQ,,POLYPLEX.NS,Basic Materials,Basic Materials,False,Cash,1
Premier Explosives Limited,Specialty Chemicals,PREMEXPLN,EQ,,PREMEXPLN.NS,Basic Materials,Basic Materials,False,Cash,1
Dishman Carbogen Amcis Limited,Biotechnology,DCAL,EQ,,DCAL.NS,Healthcare,Healthcare,False,Cash,1
Sanghvi Movers Limited,Industrials,SANGHVIMOV,EQ,,SANGHVIMOV.NS,Industrials,Industrials,False,Cash,1
Deep Industries Limited,Energy,DEEPINDS,EQ,,DEEPINDS.NS,Energy,Energy,False,Cash,1
Windsor Machines Limited,Specialty Industrial Machinery,WINDMACHIN,EQ,,WINDMACHIN.NS,Industrials,Industrials,False,Cash,1
Steelcast Limited,Steel,STEELCAS,EQ,,STEELCAS.NS,Basic Materials,Basic Materials,False,Cash,1
Orient Cement Limited,Building Materials,ORIENTCEM,EQ,,ORIENTCEM.NS,Basic Materials,Basic Materials,False,Cash,1
Arvind SmartSpaces Limited,Real Estate,ARVSMART,EQ,,ARVSMART.NS,Real Estate,Real Estate,False,Cash,1
Venus Pipes & Tubes Limited,Steel,VENUSPIPES,EQ,,VENUSPIPES.NS,Basic Materials,Basic Materials,False,Cash,1
Globus Spirits Limited,Consumer Defensive,GLOBUSSPR,EQ,,GLOBUSSPR.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
MPS Limited,Communication Services,MPSLTD,EQ,,MPSLTD.NS,Communication Services,Communication Services,False,Cash,1
Prince Pipes And Fittings Limited,Building Products & Equipment,PRINCEPIPE,EQ,,PRINCEPIPE.NS,Industrials,Industrials,False,Cash,1
Bliss GVS Pharma Limited,Drug Manufacturers - Specialty & Generic,BLISSGVS,EQ,,BLISSGVS.NS,Healthcare,Healthcare,False,Cash,1
Ganesha Ecosphere Limited,Textile Manufacturing,GANECOS,EQ,,GANECOS.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
IOL Chemicals and Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,IOLCP,EQ,,IOLCP.NS,Healthcare,Healthcare,False,Cash,1
Euro Pratik Sales Limited,Building Materials,EUROPRATIK,EQ,,EUROPRATIK.NS,Basic Materials,Basic Materials,False,Cash,1
Medi Assist Healthcare Services Limited,Healthcare,MEDIASSIST,EQ,,MEDIASSIST.NS,Healthcare,Healthcare,False,Cash,1
Bombay Dyeing & Mfg Company Limited,Textile Manufacturing,BOMDYEING,EQ,,BOMDYEING.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Standard Engineering Technology Limited,Specialty Industrial Machinery,SETL,EQ,,SETL.NS,Industrials,Industrials,False,Cash,1
Automotive Axles Limited,Auto Parts,AUTOAXLES,EQ,,AUTOAXLES.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Parag Milk Foods Limited,Packaged Foods,PARAGMILK,EQ,,PARAGMILK.NS,Consumer Defensive,Consumer Defensive,False,Cash,1
Apeejay Surrendra Park Hotels Limited,Lodging,PARKHOTELS,EQ,,PARKHOTELS.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Greenpanel Industries Limited,Basic Materials,GREENPANEL,EQ,,GREENPANEL.NS,Basic Materials,Basic Materials,False,Cash,1
Marsons Limited,Electrical Equipment & Parts,MARSONS,EQ,,MARSONS.NS,Industrials,Industrials,False,Cash,1
Jubilant Agri and Consumer Products Limited,Specialty Chemicals,JUBLCPL,EQ,,JUBLCPL.NS,Basic Materials,Basic Materials,False,Cash,1
Kiri Industries Limited,Specialty Chemicals,KIRIINDUS,EQ,,KIRIINDUS.NS,Basic Materials,Basic Materials,False,Cash,1
Novartis India Limited,Drug Manufacturers - Specialty & Generic,NOVARTIND,EQ,,NOVARTIND.NS,Healthcare,Healthcare,False,Cash,1
Pokarna Limited,Building Products & Equipment,POKARNA,EQ,,POKARNA.NS,Industrials,Industrials,False,Cash,1
K.P. Energy Limited,Engineering & Construction,KPEL,EQ,,KPEL.NS,Industrials,Industrials,False,Cash,1
Mayur Uniquoters Ltd,Textile Manufacturing,MAYURUNIQ,EQ,,MAYURUNIQ.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Prakash Industries Limited,Steel,PRAKASH,EQ,,PRAKASH.NS,Basic Materials,Basic Materials,False,Cash,1
Unichem Laboratories Limited,Drug Manufacturers - Specialty & Generic,UNICHEMLAB,EQ,,UNICHEMLAB.NS,Healthcare,Healthcare,False,Cash,1
Awfis Space Solutions Limited,Industrials,AWFIS,EQ,,AWFIS.NS,Industrials,Industrials,False,Cash,1
Shankara Buildpro Limited,Consumer Cyclical,BUILDPRO,EQ,,BUILDPRO.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Xpro India Limited,Specialty Chemicals,XPROINDIA,EQ,,XPROINDIA.NS,Basic Materials,Basic Materials,False,Cash,1
CARYSIL LIMITED,"Furnishings, Fixtures & Appliances",CARYSIL,EQ,,CARYSIL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Nitin Spinners Limited,Textile Manufacturing,NITINSPIN,EQ,,NITINSPIN.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Apcotex Industries Limited,Specialty Chemicals,APCOTEXIND,EQ,,APCOTEXIND.NS,Basic Materials,Basic Materials,False,Cash,1
Siyaram Silk Mills Limited,Textile Manufacturing,SIYSIL,EQ,,SIYSIL.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Dredging Corporation of India Limited,Engineering & Construction,DREDGECORP,EQ,,DREDGECORP.NS,Industrials,Industrials,False,Cash,1
Kernex Microsystems (India) Limited,Software - Application,KERNEX,EQ,,KERNEX.NS,Technology,Technology,False,Cash,1
Vardhman Special Steels Limited,Steel,VSSL,EQ,,VSSL.NS,Basic Materials,Basic Materials,False,Cash,1
Imagicaaworld Entertainment Limited,Communication Services,IMAGICAA,EQ,,IMAGICAA.NS,Communication Services,Communication Services,False,Cash,1
EFC (I) Limited,Real Estate Services,EFCIL,EQ,,EFCIL.NS,Real Estate,Real Estate,False,Cash,1
Federal-Mogul Goetze (India) Limited.,Auto Parts,FMGOETZE,EQ,,FMGOETZE.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Jash Engineering Limited,Specialty Industrial Machinery,JASH,EQ,,JASH.NS,Industrials,Industrials,False,Cash,1
Thirumalai Chemicals Limited,Specialty Chemicals,TIRUMALCHM,EQ,,TIRUMALCHM.NS,Basic Materials,Basic Materials,False,Cash,1
Hikal Limited,Drug Manufacturers - Specialty & Generic,HIKAL,EQ,,HIKAL.NS,Healthcare,Healthcare,False,Cash,1
Network People Services Technologies Limited,Software - Application,NPST,EQ,,NPST.NS,Technology,Technology,False,Cash,1
GK Energy Limited,Utilities - Renewable,GKENERGY,EQ,,GKENERGY.NS,Utilities,Utilities,False,Cash,1
Nitco Limited,Building Products & Equipment,NITCO,EQ,,NITCO.NS,Industrials,Industrials,False,Cash,1
TCPL Packaging Limited,Consumer Cyclical,TCPLPACK,EQ,,TCPLPACK.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
The Orissa Minerals Development Company Limited,Steel,ORISSAMINE,EQ,,ORISSAMINE.NS,Basic Materials,Basic Materials,False,Cash,1
Veedol Corporation Limited,Specialty Chemicals,VEEDOL,EQ,,VEEDOL.NS,Basic Materials,Basic Materials,False,Cash,1
Ddev Plastiks Industries Limited,Specialty Chemicals,DDEVPLSTIK,EQ,,DDEVPLSTIK.NS,Basic Materials,Basic Materials,False,Cash,1
Sangam (India) Limited,Textile Manufacturing,SANGAMIND,EQ,,SANGAMIND.NS,Consumer Cyclical,Consumer Cyclical,False,Cash,1
Jain Irrigation Systems Limited,Conglomerates,JISLJALEQS,EQ,,JISLJALEQS.NS,Industrials,Industrials,False,Cash,1
